Abstract1,Abstract2,similarity
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.19230769230769232
40.FA.1-s2.0-S1529943020300462-main.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.19230769230769232
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.1797752808988764
48.B.FA.2020.04.01.20049999.full.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.1797752808988764
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.1744186046511628
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.1744186046511628
20.B.1-s2.0-S0021929020303067-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.1702127659574468
48.B.FA.2020.04.01.20049999.full.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.1702127659574468
40.FA.1-s2.0-S1529943020300462-main.pdf,44.s13104-020-05356-z.pdf,0.16326530612244897
44.s13104-020-05356-z.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.16326530612244897
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.16049382716049382
52.1-s2.0-S1526590007007298-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.16049382716049382
21.B.1-s2.0-S1050641103000415-main.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.15384615384615385
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.15384615384615385
19.B.1-s2.0-S2468781216300224-main.pdf,38.B.s00221-016-4625-5.pdf,0.1527777777777778
38.B.s00221-016-4625-5.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.1527777777777778
51.B.FA.s10865-005-9011-x.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.1527777777777778
52.1-s2.0-S1526590007007298-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.1527777777777778
20.B.1-s2.0-S0021929020303067-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.14864864864864866
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.14864864864864866
40.FA.1-s2.0-S1529943020300462-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.14678899082568808
54.FA.ENEURO.0107-18.2018.full.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.14678899082568808
19.B.1-s2.0-S2468781216300224-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.14473684210526316
20.B.1-s2.0-S0021929020303067-main.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.14473684210526316
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.14285714285714285
48.B.FA.2020.04.01.20049999.full.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.14285714285714285
19.B.1-s2.0-S2468781216300224-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.1388888888888889
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.1388888888888889
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.13725490196078433
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.13725490196078433
48.B.FA.2020.04.01.20049999.full.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.13592233009708737
54.FA.ENEURO.0107-18.2018.full.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.13592233009708737
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,44.s13104-020-05356-z.pdf,0.13580246913580246
44.s13104-020-05356-z.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.13580246913580246
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,51.B.FA.s10865-005-9011-x.pdf,0.13114754098360656
51.B.FA.s10865-005-9011-x.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.13114754098360656
19.B.1-s2.0-S2468781216300224-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.12941176470588237
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.12941176470588237
44.s13104-020-05356-z.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.1276595744680851
48.B.FA.2020.04.01.20049999.full.pdf,44.s13104-020-05356-z.pdf,0.1276595744680851
19.B.1-s2.0-S2468781216300224-main.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.12658227848101267
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.12658227848101267
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.12643678160919541
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.12643678160919541
20.B.1-s2.0-S0021929020303067-main.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.125
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.125
21.B.1-s2.0-S1050641103000415-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.1232876712328767
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.1232876712328767
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.12264150943396226
48.B.FA.2020.04.01.20049999.full.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.12264150943396226
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.12195121951219512
54.FA.ENEURO.0107-18.2018.full.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.12195121951219512
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.12149532710280374
40.FA.1-s2.0-S1529943020300462-main.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.12149532710280374
44.s13104-020-05356-z.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.11764705882352941
52.1-s2.0-S1526590007007298-main.pdf,44.s13104-020-05356-z.pdf,0.11764705882352941
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.11702127659574468
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.11702127659574468
20.B.1-s2.0-S0021929020303067-main.pdf,38.B.s00221-016-4625-5.pdf,0.11688311688311688
38.B.s00221-016-4625-5.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.11688311688311688
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,44.s13104-020-05356-z.pdf,0.11392405063291139
44.s13104-020-05356-z.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.11392405063291139
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.11363636363636363
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.11363636363636363
26.B.s00421-010-1637-x.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.11290322580645161
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,26.B.s00421-010-1637-x.pdf,0.11290322580645161
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.11224489795918367
48.B.FA.2020.04.01.20049999.full.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.11224489795918367
48.B.FA.2020.04.01.20049999.full.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.11214953271028037
52.1-s2.0-S1526590007007298-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.11214953271028037
38.B.s00221-016-4625-5.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.1095890410958904
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,38.B.s00221-016-4625-5.pdf,0.1095890410958904
19.B.1-s2.0-S2468781216300224-main.pdf,26.B.s00421-010-1637-x.pdf,0.109375
26.B.s00421-010-1637-x.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.109375
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.10714285714285714
19.B.1-s2.0-S2468781216300224-main.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.10714285714285714
26.B.s00421-010-1637-x.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.10666666666666667
52.1-s2.0-S1526590007007298-main.pdf,26.B.s00421-010-1637-x.pdf,0.10666666666666667
48.B.FA.2020.04.01.20049999.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.10588235294117647
51.B.FA.s10865-005-9011-x.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.10588235294117647
19.B.1-s2.0-S2468781216300224-main.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.10576923076923077
40.FA.1-s2.0-S1529943020300462-main.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.10576923076923077
20.B.1-s2.0-S0021929020303067-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.1044776119402985
51.B.FA.s10865-005-9011-x.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.1044776119402985
20.B.1-s2.0-S0021929020303067-main.pdf,44.s13104-020-05356-z.pdf,0.10256410256410256
44.s13104-020-05356-z.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.10256410256410256
20.B.1-s2.0-S0021929020303067-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.10227272727272728
54.FA.ENEURO.0107-18.2018.full.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.10227272727272728
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.10126582278481013
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.10126582278481013
20.B.1-s2.0-S0021929020303067-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.1
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.1
40.FA.1-s2.0-S1529943020300462-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.0970873786407767
40.FA.1-s2.0-S1529943020300462-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.0967741935483871
51.B.FA.s10865-005-9011-x.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.0967741935483871
21.B.1-s2.0-S1050641103000415-main.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.09523809523809523
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.09523809523809523
40.FA.1-s2.0-S1529943020300462-main.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.09482758620689655
52.1-s2.0-S1526590007007298-main.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.09482758620689655
44.s13104-020-05356-z.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.0945945945945946
51.B.FA.s10865-005-9011-x.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.0945945945945946
54.FA.ENEURO.0107-18.2018.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.0945945945945946
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.09433962264150944
26.B.s00421-010-1637-x.pdf,51.B.FA.s10865-005-9011-x.pdf,0.09433962264150944
48.B.FA.2020.04.01.20049999.full.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.09433962264150944
51.B.FA.s10865-005-9011-x.pdf,26.B.s00421-010-1637-x.pdf,0.09433962264150944
21.B.1-s2.0-S1050641103000415-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.09411764705882353
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.09375
26.B.s00421-010-1637-x.pdf,38.B.s00221-016-4625-5.pdf,0.09375
26.B.s00421-010-1637-x.pdf,44.s13104-020-05356-z.pdf,0.09375
38.B.s00221-016-4625-5.pdf,26.B.s00421-010-1637-x.pdf,0.09375
44.s13104-020-05356-z.pdf,26.B.s00421-010-1637-x.pdf,0.09375
44.s13104-020-05356-z.pdf,51.B.FA.s10865-005-9011-x.pdf,0.09375
51.B.FA.s10865-005-9011-x.pdf,44.s13104-020-05356-z.pdf,0.09375
52.1-s2.0-S1526590007007298-main.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.09375
38.B.s00221-016-4625-5.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.09278350515463918
52.1-s2.0-S1526590007007298-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.09278350515463918
54.FA.ENEURO.0107-18.2018.full.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.09278350515463918
19.B.1-s2.0-S2468781216300224-main.pdf,44.s13104-020-05356-z.pdf,0.09210526315789473
26.B.s00421-010-1637-x.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.09210526315789473
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,26.B.s00421-010-1637-x.pdf,0.09210526315789473
44.s13104-020-05356-z.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.09210526315789473
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,38.B.s00221-016-4625-5.pdf,0.09195402298850575
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,44.s13104-020-05356-z.pdf,0.09195402298850575
38.B.s00221-016-4625-5.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.09195402298850575
20.B.1-s2.0-S0021929020303067-main.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.08955223880597014
21.B.1-s2.0-S1050641103000415-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.08955223880597014
26.B.s00421-010-1637-x.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.08955223880597014
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,26.B.s00421-010-1637-x.pdf,0.08955223880597014
26.B.s00421-010-1637-x.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.08823529411764706
52.1-s2.0-S1526590007007298-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.08791208791208792
40.FA.1-s2.0-S1529943020300462-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.08661417322834646
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.08421052631578947
54.FA.ENEURO.0107-18.2018.full.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.08421052631578947
32.7631.full.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.08333333333333333
54.FA.ENEURO.0107-18.2018.full.pdf,32.7631.full.pdf,0.08333333333333333
40.FA.1-s2.0-S1529943020300462-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.08256880733944955
54.FA.ENEURO.0107-18.2018.full.pdf,44.s13104-020-05356-z.pdf,0.08139534883720931
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,26.B.s00421-010-1637-x.pdf,0.08108108108108109
26.B.s00421-010-1637-x.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.08108108108108109
19.B.1-s2.0-S2468781216300224-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.08080808080808081
54.FA.ENEURO.0107-18.2018.full.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.08045977011494253
52.1-s2.0-S1526590007007298-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.08
21.B.1-s2.0-S1050641103000415-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.07936507936507936
21.B.1-s2.0-S1050641103000415-main.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.07894736842105263
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.07865168539325842
32.7631.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.0784313725490196
51.B.FA.s10865-005-9011-x.pdf,32.7631.full.pdf,0.0784313725490196
21.B.1-s2.0-S1050641103000415-main.pdf,38.B.s00221-016-4625-5.pdf,0.078125
38.B.s00221-016-4625-5.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.078125
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.07792207792207792
21.B.1-s2.0-S1050641103000415-main.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.07692307692307693
32.7631.full.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.07692307692307693
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,32.7631.full.pdf,0.07692307692307693
38.B.s00221-016-4625-5.pdf,51.B.FA.s10865-005-9011-x.pdf,0.07692307692307693
51.B.FA.s10865-005-9011-x.pdf,38.B.s00221-016-4625-5.pdf,0.07692307692307693
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,38.B.s00221-016-4625-5.pdf,0.0759493670886076
38.B.s00221-016-4625-5.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.0759493670886076
21.B.1-s2.0-S1050641103000415-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.07547169811320754
38.B.s00221-016-4625-5.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.07547169811320754
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.07446808510638298
32.7631.full.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.07058823529411765
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.07058823529411765
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,51.B.FA.s10865-005-9011-x.pdf,0.07042253521126761
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.06976744186046512
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.06557377049180328
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.06363636363636363
32.7631.full.pdf,44.s13104-020-05356-z.pdf,0.06349206349206349
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.06329113924050633
32.7631.full.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.05970149253731343
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.05952380952380952
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.05952380952380952
32.7631.full.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.058823529411764705
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.053763440860215055
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,38.B.s00221-016-4625-5.pdf,0.05357142857142857
32.7631.full.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.05319148936170213
32.7631.full.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.05263157894736842
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.052083333333333336
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,44.s13104-020-05356-z.pdf,0.04938271604938271
32.7631.full.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.047619047619047616
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,32.7631.full.pdf,0.047619047619047616
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.04597701149425287
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.04477611940298507
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.044444444444444446
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,51.B.FA.s10865-005-9011-x.pdf,0.044444444444444446
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.0425531914893617
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,38.B.s00221-016-4625-5.pdf,0.03529411764705882
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.034482758620689655
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,32.7631.full.pdf,0.028169014084507043
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.023529411764705882